Date,META,TSLA,UNH,AAPL,MSFT,V,MA,JPM,AMZN,PG,NVDA,GOOGL
2023-06-16,279.2782897949219,260.5400085449219,440.3124694824219,182.70220947265625,336.53515625,224.66973876953125,371.15032958984375,135.08692932128906,125.48999786376953,140.37583923339844,42.66333770751953,122.68383026123047
2023-06-20,282.5879211425781,274.45001220703125,450.78033447265625,182.79115295410156,332.32763671875,222.2749481201172,369.2676086425781,134.39859008789062,125.77999877929688,139.0804443359375,43.77859115600586,122.25678253173828
2023-06-21,279.9143981933594,259.4599914550781,457.8485107421875,181.7537384033203,327.91363525390625,223.0404815673828,370.7658996582031,134.20059204101562,124.83000183105469,140.28201293945312,43.01609802246094,119.72425079345703
2023-06-22,283.1345520019531,264.6099853515625,460.057373046875,184.7572479248047,333.95953369140625,224.1593780517578,372.4021301269531,131.61685180664062,130.14999389648438,140.76072692871094,42.99611282348633,122.30643463134766
2023-06-23,286.96099853515625,256.6000061035156,458.08856201171875,184.4410858154297,329.3489074707031,225.29788208007812,374.3834533691406,130.9285430908203,129.3300018310547,139.36204528808594,42.1806640625,121.50199127197266
2023-06-26,276.76385498046875,241.0500030517578,460.0669250488281,183.04800415039062,323.03765869140625,222.1080780029297,372.0276184082031,131.2491455078125,127.33000183105469,139.5028533935547,40.60472869873047,117.52938842773438
2023-06-27,285.291259765625,250.2100067138672,463.4281921386719,185.80459594726562,328.9065246582031,223.12881469726562,376.33514404296875,131.25856018066406,129.17999267578125,140.82640075683594,41.84788513183594,117.51946258544922
2023-06-28,283.54205322265625,256.239990234375,455.63970947265625,186.98031616210938,330.1648864746094,223.7373504638672,374.7974548339844,130.683349609375,129.0399932861328,140.7982635498047,41.08940124511719,119.3567886352539
2023-06-29,279.80511474609375,257.5,457.5508117675781,187.3162078857422,329.3783874511719,229.9795379638672,382.1311950683594,135.2472381591797,127.9000015258789,140.2256622314453,40.79458999633789,118.2841796875
2023-06-30,285.2216796875,261.7699890136719,461.58428955078125,191.64369201660156,334.77557373046875,233.0809783935547,387.68072509765625,137.14256286621094,130.36000061035156,142.44102478027344,42.273597717285156,118.88007354736328
2023-07-03,284.267578125,279.82000732421875,458.9336853027344,190.1517791748047,332.26861572265625,233.56190490722656,388.3312072753906,138.24581909179688,130.22000122070312,143.1544647216797,42.384525299072266,119.07870483398438
2023-07-05,292.56640625,282.4800109863281,452.5377502441406,189.0353240966797,332.4259338378906,235.01449584960938,389.0903015136719,137.32489013671875,130.3800048828125,142.910400390625,42.28859329223633,120.91603088378906
2023-07-06,290.2009582519531,276.5400085449219,450.75146484375,189.50958251953125,335.4930725097656,234.455078125,388.0834045410156,135.9672088623047,128.36000061035156,142.6757049560547,42.07473373413086,119.2872543334961
2023-07-07,288.7499084472656,274.42999267578125,443.2799377441406,188.3931121826172,331.5116882324219,232.070068359375,383.68072509765625,137.0400390625,129.77999877929688,139.68121337890625,42.474464416503906,118.66158294677734
2023-07-10,292.298095703125,269.6099853515625,444.6916809082031,186.34793090820312,326.212890625,233.74839782714844,387.1159973144531,137.80908203125,127.12999725341797,139.73751831054688,42.151676177978516,115.65233612060547
2023-07-11,296.4623718261719,269.7900085449219,444.5380554199219,185.82432556152344,326.8420715332031,236.09410095214844,392.6834411621094,139.96426391601562,128.77999877929688,139.0053253173828,42.376529693603516,116.33760833740234
2023-07-12,307.4447021484375,271.989990234375,433.7916564941406,187.49404907226562,331.4920349121094,237.723388671875,395.53631591796875,140.6573486328125,130.8000030517578,139.7281494140625,43.87252426147461,118.11534881591797
2023-07-13,311.4897766113281,277.8999938964844,429.9982604980469,188.2548370361328,336.8595886230469,238.80300903320312,395.4079284667969,141.34092712402344,134.3000030517578,139.82199096679688,45.94614028930664,123.68692016601562
2023-07-14,306.97760009765625,281.3800048828125,461.1329040527344,188.40301513671875,339.3959045410156,238.65577697753906,397.3328857421875,142.19541931152344,134.67999267578125,140.85459899902344,45.4384765625,124.5608901977539
2023-07-17,308.7168273925781,290.3800048828125,464.88787841796875,191.66342163085938,339.8776550292969,239.47039794921875,397.0268859863281,145.62283325195312,133.55999755859375,139.8595428466797,46.429805755615234,123.7961654663086
2023-07-18,310.1380920410156,293.3399963378906,480.1767272949219,191.4065399169922,353.4046325683594,236.31004333496094,393.0388488769531,145.88870239257812,132.8300018310547,140.12240600585938,47.46211242675781,122.91226196289062
2023-07-19,314.0738525390625,291.260009765625,483.73004150390625,192.76011657714844,349.0693664550781,236.94801330566406,393.1474304199219,146.4488525390625,135.36000061035156,141.07989501953125,47.04539489746094,121.19410705566406
2023-07-20,300.6664733886719,262.8999938964844,484.2485656738281,190.8137664794922,340.9983215332031,235.18133544921875,392.9400939941406,148.2527618408203,129.9600067138672,142.22386169433594,45.48944091796875,118.38349151611328
2023-07-21,292.4571228027344,260.0199890136719,486.4478454589844,189.63804626464844,337.9508056640625,234.81822204589844,392.3774719238281,147.11346435546875,130.0,144.46261596679688,44.27925109863281,119.19788360595703
2023-07-24,289.82330322265625,269.05999755859375,488.5125427246094,190.43832397460938,339.2680969238281,236.28062438964844,399.5835266113281,150.0092010498047,128.8000030517578,144.9254913330078,44.58205032348633,120.6975326538086
2023-07-25,292.6658020019531,265.2799987792969,490.67340087890625,191.2978973388672,345.03875732421875,234.2686004638672,396.1186828613281,148.888916015625,129.1300048828125,145.26556396484375,45.64833450317383,121.37287902832031
2023-07-26,296.7406921386719,264.3500061035156,487.85955810546875,192.16734313964844,332.0523376464844,232.70803833007812,397.23419189453125,149.78131103515625,128.14999389648438,145.4166717529297,45.421485900878906,128.38450622558594
2023-07-27,309.8001403808594,255.7100067138672,485.19940185546875,190.90267944335938,325.1217041015625,230.09730529785156,389.4258728027344,148.12933349609375,128.25,143.68801879882812,45.86918640136719,128.5136260986328
2023-07-28,323.48577880859375,266.44000244140625,482.9713439941406,193.48138427734375,332.6422119140625,231.38304138183594,387.90570068359375,148.97433471679688,132.2100067138672,147.7499542236328,46.71861267089844,131.67184448242188
2023-07-31,316.6479797363281,267.42999267578125,486.294189453125,194.0939483642578,330.23370361328125,233.32635498046875,389.2087097167969,149.97125244140625,133.67999267578125,147.64605712890625,46.6976318359375,131.81089782714844
2023-08-01,320.7327575683594,261.07000732421875,484.728759765625,193.2640380859375,330.6466064453125,235.33840942382812,391.9628601074219,149.2306671142578,131.69000244140625,147.5988006591797,46.475772857666016,130.64891052246094
2023-08-02,312.38421630859375,254.11000061035156,484.7864074707031,190.2703399658203,321.9562072753906,233.15951538085938,385.0035095214844,147.54067993164062,128.2100067138672,147.9199676513672,44.23927688598633,127.50062561035156
2023-08-03,311.2711181640625,259.32000732421875,484.84405517578125,188.87725830078125,321.13043212890625,234.33726501464844,387.95513916015625,148.442626953125,128.91000366210938,148.30726623535156,44.485111236572266,127.57012176513672
